0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
-72.07638549804688,-74.08236694335938,-72.20982360839844,-72.5192642211914,-72.14252471923828,-70.85291290283203,-72.46773529052734,-73.1927261352539,-71.39814758300781,-70.1797103881836,-69.79325103759766,-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,0.0
-74.08236694335938,-72.20982360839844,-72.5192642211914,-72.14252471923828,-70.85291290283203,-72.46773529052734,-73.1927261352539,-71.39814758300781,-70.1797103881836,-69.79325103759766,-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,0.0
-72.20982360839844,-72.5192642211914,-72.14252471923828,-70.85291290283203,-72.46773529052734,-73.1927261352539,-71.39814758300781,-70.1797103881836,-69.79325103759766,-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,0.0
-72.5192642211914,-72.14252471923828,-70.85291290283203,-72.46773529052734,-73.1927261352539,-71.39814758300781,-70.1797103881836,-69.79325103759766,-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,0.0
-72.14252471923828,-70.85291290283203,-72.46773529052734,-73.1927261352539,-71.39814758300781,-70.1797103881836,-69.79325103759766,-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,0.0
-70.85291290283203,-72.46773529052734,-73.1927261352539,-71.39814758300781,-70.1797103881836,-69.79325103759766,-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,0.0
-72.46773529052734,-73.1927261352539,-71.39814758300781,-70.1797103881836,-69.79325103759766,-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,0.0
-73.1927261352539,-71.39814758300781,-70.1797103881836,-69.79325103759766,-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,-64.06261444091797,0.0
-71.39814758300781,-70.1797103881836,-69.79325103759766,-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,-64.06261444091797,-66.47627258300781,1.0
-70.1797103881836,-69.79325103759766,-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,-64.06261444091797,-66.47627258300781,-63.492862701416016,0.0
-69.79325103759766,-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,-64.06261444091797,-66.47627258300781,-63.492862701416016,-64.027099609375,1.0
-69.2863998413086,-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,-64.06261444091797,-66.47627258300781,-63.492862701416016,-64.027099609375,-63.921852111816406,0.0
-68.08012390136719,-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,-64.06261444091797,-66.47627258300781,-63.492862701416016,-64.027099609375,-63.921852111816406,-63.63478469848633,0.0
-68.8396224975586,-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,-64.06261444091797,-66.47627258300781,-63.492862701416016,-64.027099609375,-63.921852111816406,-63.63478469848633,-61.04319381713867,0.0
-69.482177734375,-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,-64.06261444091797,-66.47627258300781,-63.492862701416016,-64.027099609375,-63.921852111816406,-63.63478469848633,-61.04319381713867,-60.46040344238281,0.0
-69.66362762451172,-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,-64.06261444091797,-66.47627258300781,-63.492862701416016,-64.027099609375,-63.921852111816406,-63.63478469848633,-61.04319381713867,-60.46040344238281,-61.499794006347656,0.0
-69.6252212524414,-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,-64.06261444091797,-66.47627258300781,-63.492862701416016,-64.027099609375,-63.921852111816406,-63.63478469848633,-61.04319381713867,-60.46040344238281,-61.499794006347656,-62.133880615234375,0.0
-69.54920196533203,-69.49937438964844,-69.481201171875,-70.4215087890625,-72.86096954345703,-72.30992126464844,-71.53267669677734,-71.24143981933594,-71.24398803710938,-71.32746124267578,-71.40039825439453,-71.44315338134766,-71.46118927001953,-71.46412658691406,-71.45941925048828,-71.45167541503906,-71.44342041015625,-71.43588256835938,-71.42955780029297,-71.42455291748047,-71.42076873779297,-71.41804504394531,-71.41617584228516,-71.41495513916016,-71.41423797607422,-71.41387176513672,-72.34813690185547,-70.5709457397461,-69.78800201416016,-69.67784881591797,-69.72879791259766,-69.75732421875,-69.74198150634766,-70.64057159423828,-70.22418975830078,-71.6535415649414,-70.73358154296875,-68.00596618652344,-66.10689544677734,-64.06261444091797,-66.47627258300781,-63.492862701416016,-64.027099609375,-63.921852111816406,-63.63478469848633,-61.04319381713867,-60.46040344238281,-61.499794006347656,-62.133880615234375,-55.56865692138672,0.0
